,dt,search_origin,search_destination,search_route,search_adult_count,search_child_count,search_cabin_class,search_type,search_departure_date,search_arrival_date,is_marked_as_eco_option,currency,operating_carrier,booking_type,latitude_deg_origin,longitude_deg_origin,iso_country_origin,latitude_deg_dest,longitude_deg_dest,iata_code_dest,distance_km,CO2_emissions,CO2_emissions_per_passenger
278,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-05-27 00:00:00,2022-05-30 00:00:00,True,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
279,2019-06-05,LGW,EDI,LGW-EDI,2.0,2.0,ECONOMY,mutli_city,2019-11-08 00:00:00,2019-08-15 00:00:00,False,INR,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
280,2019-06-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-05-13 00:00:00,,False,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
281,2019-06-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-05-13 00:00:00,,False,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
282,2022-02-05,LGW,EDI,LGW-EDI,3.0,0.0,ECONOMY,oneway,2022-04-05 00:00:00,,True,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
283,2022-02-05,LGW,EDI,LGW-EDI,3.0,0.0,ECONOMY,oneway,2022-04-05 00:00:00,,True,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
284,2019-06-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-01-06 00:00:00,,False,GBP,-32480,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
285,2019-06-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-01-06 00:00:00,,False,GBP,-32480,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
286,2022-02-05,LGW,EDI,LGW-EDI,2.0,2.0,ECONOMY,oneway,2022-10-07 00:00:00,,True,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
287,2022-02-05,LGW,EDI,LGW-EDI,2.0,2.0,ECONOMY,oneway,2022-10-07 00:00:00,,True,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
288,2021-03-05,LGW,EDI,LGW-EDI,2.0,2.0,ECONOMY,mutli_city,2021-12-09 00:00:00,2021-09-21 00:00:00,False,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
289,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2022-05-26 00:00:00,,True,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
290,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2022-05-26 00:00:00,,True,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
291,2022-02-05,LGW,EDI,LGW-EDI,2.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-23 00:00:00,False,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
292,2022-02-05,LGW,EDI,LGW-EDI,2.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-23 00:00:00,False,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
293,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-22 00:00:00,True,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
294,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-22 00:00:00,True,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
295,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2022-04-05 00:00:00,,True,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
296,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2022-04-05 00:00:00,,True,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
297,2022-02-05,LGW,EDI,LGW-EDI,2.0,0.0,ECONOMY,return,2022-06-05 00:00:00,2022-08-05 00:00:00,True,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
298,2022-02-05,LGW,EDI,LGW-EDI,2.0,0.0,ECONOMY,return,2022-06-05 00:00:00,2022-08-05 00:00:00,True,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
299,2022-02-05,LGW,EDI,LGW-EDI,4.0,0.0,ECONOMY,return,2022-12-11 00:00:00,2022-11-13 00:00:00,True,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
300,2022-02-05,LGW,EDI,LGW-EDI,4.0,0.0,ECONOMY,return,2022-12-11 00:00:00,2022-11-13 00:00:00,True,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
301,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-09-06 00:00:00,2022-06-14 00:00:00,True,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
302,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-09-06 00:00:00,2022-06-14 00:00:00,True,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
303,2019-06-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-05-17 00:00:00,,False,GBP,-32480,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
304,2019-06-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-05-17 00:00:00,,False,GBP,-32480,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
305,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-05-27 00:00:00,2022-05-30 00:00:00,True,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
306,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-05-27 00:00:00,2022-05-30 00:00:00,True,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
307,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2022-09-05 00:00:00,,True,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
308,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2022-09-05 00:00:00,,True,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
309,2019-06-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-12-05 00:00:00,,False,CNY,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
310,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-07-14 00:00:00,2022-07-17 00:00:00,True,GBP,-32356,REDIRECT,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
311,2022-02-05,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-07-14 00:00:00,2022-07-17 00:00:00,True,GBP,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,55.950145,-3.372288,EDI,573.7014823793138,3956.9454581998602,27.86581308591451
312,2022-02-05,BNE,EDI,BNE-EDI,1.0,0.0,ECONOMY,return,2022-02-08 00:00:00,2022-08-30 00:00:00,False,AUD,-31939,REDIRECT,-27.38419914245605,153.11700439453125,AU,55.950145,-3.372288,EDI,16326.121806355388,272889.2486688099,847.4821387230121
313,2022-02-05,BNE,EDI,BNE-EDI,1.0,0.0,ECONOMY,return,2022-02-08 00:00:00,2022-08-30 00:00:00,False,AUD,-31939,BOOK_WITH_SKYSCANNER,-27.38419914245605,153.11700439453125,AU,55.950145,-3.372288,EDI,16326.121806355388,272889.2486688099,847.4821387230121
314,2022-02-05,BNE,EDI,BNE-EDI,2.0,2.0,ECONOMY,mutli_city,2022-06-12 00:00:00,2023-10-01 00:00:00,False,AUD,-32080,REDIRECT,-27.38419914245605,153.11700439453125,AU,55.950145,-3.372288,EDI,16326.121806355388,272889.2486688099,847.4821387230121
315,2022-02-05,BNE,EDI,BNE-EDI,2.0,2.0,ECONOMY,mutli_city,2022-06-12 00:00:00,2023-10-01 00:00:00,False,AUD,-31939,REDIRECT,-27.38419914245605,153.11700439453125,AU,55.950145,-3.372288,EDI,16326.121806355388,272889.2486688099,847.4821387230121
316,2022-02-05,BNE,EDI,BNE-EDI,1.0,0.0,ECONOMY,return,2022-02-08 00:00:00,2022-08-30 00:00:00,False,AUD,-31939,REDIRECT,-27.38419914245605,153.11700439453125,AU,55.950145,-3.372288,EDI,16326.121806355388,272889.2486688099,847.4821387230121
317,2022-02-05,BNE,EDI,BNE-EDI,1.0,0.0,ECONOMY,return,2022-02-08 00:00:00,2022-08-30 00:00:00,False,AUD,-31939,BOOK_WITH_SKYSCANNER,-27.38419914245605,153.11700439453125,AU,55.950145,-3.372288,EDI,16326.121806355388,272889.2486688099,847.4821387230121
318,2022-02-05,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,return,2022-08-23 00:00:00,2022-08-25 00:00:00,False,GBP,-32528,DIRECT_BOOKING,51.505299,0.055278,GB,55.950145,-3.372288,EDI,543.0873719141231,3745.7931968187886,26.37882532970978
319,2022-02-05,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,return,2022-08-23 00:00:00,2022-08-25 00:00:00,False,GBP,-32528,REDIRECT,51.505299,0.055278,GB,55.950145,-3.372288,EDI,543.0873719141231,3745.7931968187886,26.37882532970978
320,2022-02-05,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,return,2022-08-23 00:00:00,2022-08-25 00:00:00,False,GBP,-32528,BOOK_WITH_SKYSCANNER,51.505299,0.055278,GB,55.950145,-3.372288,EDI,543.0873719141231,3745.7931968187886,26.37882532970978
321,2019-06-05,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,oneway,2019-07-14 00:00:00,,False,GBP,-32302,REDIRECT,51.505299,0.055278,GB,55.950145,-3.372288,EDI,543.0873719141231,3745.7931968187886,26.37882532970978
322,2019-06-05,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,oneway,2019-07-14 00:00:00,,False,GBP,-32302,DIRECT_BOOKING,51.505299,0.055278,GB,55.950145,-3.372288,EDI,543.0873719141231,3745.7931968187886,26.37882532970978
323,2021-03-05,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,return,2021-05-21 00:00:00,2021-05-25 00:00:00,False,GBP,-32528,REDIRECT,51.505299,0.055278,GB,55.950145,-3.372288,EDI,543.0873719141231,3745.7931968187886,26.37882532970978
324,2022-02-05,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,oneway,2022-06-17 00:00:00,,False,AUD,-32528,REDIRECT,51.505299,0.055278,GB,55.950145,-3.372288,EDI,543.0873719141231,3745.7931968187886,26.37882532970978
325,2022-02-05,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,oneway,2022-06-17 00:00:00,,False,AUD,-32528,DIRECT_BOOKING,51.505299,0.055278,GB,55.950145,-3.372288,EDI,543.0873719141231,3745.7931968187886,26.37882532970978
326,2022-02-05,SYD,EDI,SYD-EDI,4.0,1.0,ECONOMY,mutli_city,2022-11-09 00:00:00,2022-10-21 00:00:00,False,AUD,-32480,REDIRECT,-33.94609832763672,151.177001953125,AU,55.950145,-3.372288,EDI,16889.92145066083,282313.0948926181,876.7487419025406
327,2022-02-05,SYD,EDI,SYD-EDI,4.0,1.0,ECONOMY,mutli_city,2022-11-09 00:00:00,2022-10-21 00:00:00,False,AUD,-31939,REDIRECT,-33.94609832763672,151.177001953125,AU,55.950145,-3.372288,EDI,16889.92145066083,282313.0948926181,876.7487419025406
328,2022-02-05,SYD,EDI,SYD-EDI,4.0,1.0,ECONOMY,mutli_city,2022-11-09 00:00:00,2022-10-21 00:00:00,False,AUD,-31939,REDIRECT,-33.94609832763672,151.177001953125,AU,55.950145,-3.372288,EDI,16889.92145066083,282313.0948926181,876.7487419025406
329,2022-02-05,SYD,EDI,SYD-EDI,4.0,1.0,ECONOMY,mutli_city,2022-11-09 00:00:00,2022-10-21 00:00:00,False,AUD,-31757,REDIRECT,-33.94609832763672,151.177001953125,AU,55.950145,-3.372288,EDI,16889.92145066083,282313.0948926181,876.7487419025406
330,2022-02-05,SYD,EDI,SYD-EDI,4.0,1.0,ECONOMY,mutli_city,2022-11-09 00:00:00,2022-10-21 00:00:00,False,AUD,-31939,REDIRECT,-33.94609832763672,151.177001953125,AU,55.950145,-3.372288,EDI,16889.92145066083,282313.0948926181,876.7487419025406
331,2022-02-05,SYD,EDI,SYD-EDI,4.0,1.0,ECONOMY,mutli_city,2022-11-09 00:00:00,2022-10-21 00:00:00,False,AUD,-32480,REDIRECT,-33.94609832763672,151.177001953125,AU,55.950145,-3.372288,EDI,16889.92145066083,282313.0948926181,876.7487419025406
332,2022-02-05,SYD,EDI,SYD-EDI,1.0,0.0,ECONOMY,oneway,2022-05-06 00:00:00,,False,CAD,-31940,REDIRECT,-33.94609832763672,151.177001953125,AU,55.950145,-3.372288,EDI,16889.92145066083,282313.0948926181,876.7487419025406
333,2022-02-05,SYD,EDI,SYD-EDI,1.0,0.0,ECONOMY,return,2022-12-07 00:00:00,2022-07-16 00:00:00,False,AUD,-31940,REDIRECT,-33.94609832763672,151.177001953125,AU,55.950145,-3.372288,EDI,16889.92145066083,282313.0948926181,876.7487419025406
334,2022-02-05,ALC,EDI,ALC-EDI,1.0,0.0,ECONOMY,return,2022-04-05 00:00:00,2022-06-05 00:00:00,True,GBP,-31915,REDIRECT,38.2822,-0.558156,ES,55.950145,-3.372288,EDI,1975.684502615625,14486.074479366982,78.30310529387557
335,2022-02-05,ALC,EDI,ALC-EDI,1.0,0.0,ECONOMY,return,2022-04-05 00:00:00,2022-06-05 00:00:00,True,GBP,-31915,DIRECT_BOOKING,38.2822,-0.558156,ES,55.950145,-3.372288,EDI,1975.684502615625,14486.074479366982,78.30310529387557
336,2022-02-05,ALC,EDI,ALC-EDI,1.0,0.0,ECONOMY,oneway,2022-07-05 00:00:00,,True,GBP,-31915,REDIRECT,38.2822,-0.558156,ES,55.950145,-3.372288,EDI,1975.684502615625,14486.074479366982,78.30310529387557
337,2022-02-05,ALC,EDI,ALC-EDI,1.0,0.0,ECONOMY,oneway,2022-07-05 00:00:00,,True,GBP,-31915,DIRECT_BOOKING,38.2822,-0.558156,ES,55.950145,-3.372288,EDI,1975.684502615625,14486.074479366982,78.30310529387557
338,2022-02-05,ALC,EDI,ALC-EDI,1.0,0.0,ECONOMY,oneway,2022-06-13 00:00:00,,True,GBP,-32174,REDIRECT,38.2822,-0.558156,ES,55.950145,-3.372288,EDI,1975.684502615625,14486.074479366982,78.30310529387557
339,2022-02-05,ALC,EDI,ALC-EDI,1.0,0.0,ECONOMY,oneway,2022-06-13 00:00:00,,True,GBP,-32174,BOOK_WITH_SKYSCANNER,38.2822,-0.558156,ES,55.950145,-3.372288,EDI,1975.684502615625,14486.074479366982,78.30310529387557
340,2019-06-05,ALC,EDI,ALC-EDI,2.0,1.0,ECONOMY,oneway,2019-06-19 00:00:00,,False,GBP,-31915,REDIRECT,38.2822,-0.558156,ES,55.950145,-3.372288,EDI,1975.684502615625,14486.074479366982,78.30310529387557
341,2021-03-05,ALC,EDI,ALC-EDI,1.0,0.0,ECONOMY,return,2021-08-09 00:00:00,2021-11-09 00:00:00,True,EUR,-31915,REDIRECT,38.2822,-0.558156,ES,55.950145,-3.372288,EDI,1975.684502615625,14486.074479366982,78.30310529387557
342,2021-03-05,ALC,EDI,ALC-EDI,1.0,0.0,ECONOMY,return,2021-08-09 00:00:00,2021-11-09 00:00:00,True,EUR,-31915,DIRECT_BOOKING,38.2822,-0.558156,ES,55.950145,-3.372288,EDI,1975.684502615625,14486.074479366982,78.30310529387557
343,2019-06-05,VRN,EDI,VRN-EDI,2.0,0.0,ECONOMY,return,2019-07-08 00:00:00,2019-08-24 00:00:00,False,EUR,-32174,REDIRECT,45.394955,10.887303,IT,55.950145,-3.372288,EDI,1539.0095178181327,11284.294870994157,60.99618849186031
344,2019-06-05,VRN,EDI,VRN-EDI,2.0,0.0,ECONOMY,return,2019-07-08 00:00:00,2019-08-24 00:00:00,False,EUR,-32174,DIRECT_BOOKING,45.394955,10.887303,IT,55.950145,-3.372288,EDI,1539.0095178181327,11284.294870994157,60.99618849186031
345,2022-02-05,DLM,EDI,DLM-EDI,1.0,0.0,ECONOMY,oneway,2022-03-05 00:00:00,,True,GBP,-32356,REDIRECT,36.7131004333,28.7924995422,TR,55.950145,-3.372288,EDI,3216.0429013972544,23580.60557584072,127.46273284238227
346,2019-06-05,DLM,EDI,DLM-EDI,1.0,0.0,ECONOMY,oneway,2019-05-21 00:00:00,,False,GBP,-32174,REDIRECT,36.7131004333,28.7924995422,TR,55.950145,-3.372288,EDI,3216.0429013972544,23580.60557584072,127.46273284238227
347,2019-06-05,DLM,EDI,DLM-EDI,1.0,0.0,ECONOMY,oneway,2019-05-21 00:00:00,,False,GBP,-32174,DIRECT_BOOKING,36.7131004333,28.7924995422,TR,55.950145,-3.372288,EDI,3216.0429013972544,23580.60557584072,127.46273284238227
348,2022-02-05,DLM,EDI,DLM-EDI,1.0,0.0,ECONOMY,oneway,2022-04-05 00:00:00,,True,GBP,-32174,REDIRECT,36.7131004333,28.7924995422,TR,55.950145,-3.372288,EDI,3216.0429013972544,23580.60557584072,127.46273284238227
349,2022-02-05,DLM,EDI,DLM-EDI,1.0,0.0,ECONOMY,oneway,2022-04-05 00:00:00,,True,GBP,-32174,DIRECT_BOOKING,36.7131004333,28.7924995422,TR,55.950145,-3.372288,EDI,3216.0429013972544,23580.60557584072,127.46273284238227
350,2022-02-05,DLM,EDI,DLM-EDI,1.0,0.0,ECONOMY,oneway,2022-04-05 00:00:00,,True,GBP,-32174,BOOK_WITH_SKYSCANNER,36.7131004333,28.7924995422,TR,55.950145,-3.372288,EDI,3216.0429013972544,23580.60557584072,127.46273284238227
351,2022-02-05,DLM,EDI,DLM-EDI,1.0,0.0,BUSINESS,oneway,2022-12-06 00:00:00,,False,GBP,-32570,REDIRECT,36.7131004333,28.7924995422,TR,55.950145,-3.372288,EDI,3216.0429013972544,23580.60557584072,127.46273284238227
352,2021-03-05,JER,EDI,JER-EDI,2.0,2.0,ECONOMY,return,2021-08-27 00:00:00,2021-08-29 00:00:00,False,GBP,-32356,REDIRECT,49.20790100097656,-2.195509910583496,JE,55.950145,-3.372288,EDI,753.8794973472968,5527.580204522841,29.878811916339682
353,2021-03-05,JER,EDI,JER-EDI,1.0,0.0,ECONOMY,oneway,2021-05-07 00:00:00,,False,GBP,-32499,BOOK_WITH_SKYSCANNER,49.20790100097656,-2.195509910583496,JE,55.950145,-3.372288,EDI,753.8794973472968,5527.580204522841,29.878811916339682
354,2021-03-05,JER,EDI,JER-EDI,1.0,0.0,ECONOMY,return,2021-08-27 00:00:00,2021-08-29 00:00:00,False,GBP,-32356,REDIRECT,49.20790100097656,-2.195509910583496,JE,55.950145,-3.372288,EDI,753.8794973472968,5527.580204522841,29.878811916339682
355,2019-06-05,MUC,EDI,MUC-EDI,2.0,0.0,BUSINESS,oneway,2019-06-27 00:00:00,,False,AUD,-32754,REDIRECT,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
356,2019-06-05,MUC,EDI,MUC-EDI,2.0,0.0,BUSINESS,oneway,2019-06-27 00:00:00,,False,AUD,-32754,DIRECT_BOOKING,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
357,2019-06-05,MUC,EDI,MUC-EDI,1.0,0.0,ECONOMY,return,2019-05-06 00:00:00,2019-12-06 00:00:00,False,EUR,-31112,DIRECT_BOOKING,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
358,2019-06-05,MUC,EDI,MUC-EDI,1.0,0.0,ECONOMY,return,2019-05-06 00:00:00,2019-12-06 00:00:00,False,EUR,-31112,REDIRECT,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
359,2019-06-05,MUC,EDI,MUC-EDI,2.0,0.0,BUSINESS,oneway,2019-06-27 00:00:00,,False,AUD,-32480,REDIRECT,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
360,2019-06-05,MUC,EDI,MUC-EDI,2.0,0.0,BUSINESS,oneway,2019-06-27 00:00:00,,False,AUD,-32480,DIRECT_BOOKING,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
361,2020-04-05,MUC,EDI,MUC-EDI,1.0,0.0,ECONOMY,oneway,2021-09-02 00:00:00,,False,GBP,-32090,REDIRECT,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
362,2020-04-05,MUC,EDI,MUC-EDI,1.0,0.0,ECONOMY,oneway,2021-09-02 00:00:00,,False,GBP,-32090,DIRECT_BOOKING,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
363,2022-02-05,MUC,EDI,MUC-EDI,1.0,0.0,ECONOMY,return,2022-05-16 00:00:00,2022-05-19 00:00:00,False,EUR,-32332,REDIRECT,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
364,2019-06-05,MUC,EDI,MUC-EDI,2.0,0.0,ECONOMY,oneway,2019-05-17 00:00:00,,False,GBP,-32356,DIRECT_BOOKING,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
365,2019-06-05,MUC,EDI,MUC-EDI,2.0,0.0,ECONOMY,oneway,2019-05-17 00:00:00,,False,GBP,-32356,REDIRECT,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
366,2019-06-05,MUC,EDI,MUC-EDI,2.0,0.0,ECONOMY,return,2019-07-20 00:00:00,2019-07-25 00:00:00,False,EUR,-32356,DIRECT_BOOKING,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
367,2019-06-05,MUC,EDI,MUC-EDI,2.0,0.0,ECONOMY,return,2019-07-20 00:00:00,2019-07-25 00:00:00,False,EUR,-32356,REDIRECT,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
368,2022-02-05,MUC,EDI,MUC-EDI,1.0,0.0,ECONOMY,oneway,2022-05-31 00:00:00,,False,GBP,-32132,REDIRECT,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
369,2022-02-05,MUC,EDI,MUC-EDI,1.0,0.0,ECONOMY,return,2022-02-06 00:00:00,2022-07-06 00:00:00,True,EUR,-32089,REDIRECT,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
370,2022-02-05,MUC,EDI,MUC-EDI,1.0,0.0,ECONOMY,oneway,2022-05-20 00:00:00,,False,GBP,-32089,REDIRECT,48.353802,11.7861,DE,55.950145,-3.372288,EDI,1330.3360304709465,9754.263291772579,52.725747523095016
371,2020-04-05,ISB,EDI,ISB-EDI,1.0,0.0,ECONOMY,oneway,2020-08-06 00:00:00,,False,GBP,-31734,REDIRECT,33.549,72.82566,PK,55.950145,-3.372288,EDI,6149.518593419038,102788.49616200566,319.2189321801418
372,2020-04-05,ISB,EDI,ISB-EDI,1.0,0.0,ECONOMY,oneway,2020-08-06 00:00:00,,False,GBP,-31734,DIRECT_BOOKING,33.549,72.82566,PK,55.950145,-3.372288,EDI,6149.518593419038,102788.49616200566,319.2189321801418
373,2021-03-05,ISB,EDI,ISB-EDI,1.0,0.0,ECONOMY,oneway,2021-07-05 00:00:00,,False,GBP,-31939,REDIRECT,33.549,72.82566,PK,55.950145,-3.372288,EDI,6149.518593419038,102788.49616200566,319.2189321801418
374,2021-03-05,CTU,EDI,CTU-EDI,1.0,0.0,ECONOMY,oneway,2021-01-09 00:00:00,,False,CNY,-32690,REDIRECT,30.558257,103.945966,CN,55.950145,-3.372288,EDI,8214.62012628858,137306.4308199599,426.417487018509
375,2021-03-05,CTU,EDI,CTU-EDI,1.0,0.0,ECONOMY,oneway,2021-04-09 00:00:00,,False,CNY,-31877,REDIRECT,30.558257,103.945966,CN,55.950145,-3.372288,EDI,8214.62012628858,137306.4308199599,426.417487018509
376,2021-03-05,CTU,EDI,CTU-EDI,1.0,0.0,ECONOMY,oneway,2021-08-25 00:00:00,,False,CNY,-32690,REDIRECT,30.558257,103.945966,CN,55.950145,-3.372288,EDI,8214.62012628858,137306.4308199599,426.417487018509
377,2021-03-05,CTU,EDI,CTU-EDI,1.0,0.0,ECONOMY,oneway,2021-04-09 00:00:00,,False,CNY,-31664,REDIRECT,30.558257,103.945966,CN,55.950145,-3.372288,EDI,8214.62012628858,137306.4308199599,426.417487018509
378,2021-03-05,CTU,EDI,CTU-EDI,1.0,0.0,ECONOMY,oneway,2021-01-09 00:00:00,,False,CNY,-32690,REDIRECT,30.558257,103.945966,CN,55.950145,-3.372288,EDI,8214.62012628858,137306.4308199599,426.417487018509
